xbj,t,x,Q2,gpd_u,gpd_d
0.2,-1,0.589709,5,0.224473,0.0422277
0.2,-1,0.589709,7.5,0.206155,0.038233
0.2,-1,0.589709,10,0.19475,0.0357762
0.2,-1,0.623617,0.5,0.36293,0.0685267
0.2,-1,0.623617,1,0.276357,0.04975
0.2,-1,0.623617,1.5,0.241699,0.0425948
0.2,-1,0.623617,2,0.221665,0.0385526
0.2,-1,0.623617,2.5,0.208103,0.035855
0.2,-1,0.623617,3,0.198078,0.0338811
0.2,-1,0.623617,4,0.183904,0.0311186
0.2,-1,0.623617,5,0.174099,0.0292268
0.2,-1,0.623617,7.5,0.158484,0.0262451
0.2,-1,0.623617,10,0.14884,0.0244216
0.2,-1,0.657526,0.5,0.291609,0.0484855
0.2,-1,0.657526,1,0.215288,0.0342952
0.2,-1,0.657526,1.5,0.185617,0.0290052
0.2,-1,0.657526,2,0.168708,0.0260486
0.2,-1,0.657526,2.5,0.157366,0.0240891
0.2,-1,0.657526,3,0.149038,0.0226622
0.2,-1,0.657526,4,0.137343,0.0206756
0.2,-1,0.657526,5,0.129309,0.0193219
0.2,-1,0.657526,7.5,0.116609,0.0171997
0.2,-1,0.657526,10,0.108822,0.0159084
0.2,-1,0.691434,0.5,0.223042,0.0326016
0.2,-1,0.691434,1,0.159497,0.022452
0.2,-1,0.691434,1.5,0.13549,0.0187498
0.2,-1,0.691434,2,0.121997,0.0167026
0.2,-1,0.691434,2.5,0.113027,0.0153547
0.2,-1,0.691434,3,0.106481,0.014378
0.2,-1,0.691434,4,0.0973501,0.0130247
0.2,-1,0.691434,5,0.0911179,0.012107
0.2,-1,0.691434,7.5,0.0813344,0.0106753
0.2,-1,0.691434,10,0.075376,0.00980823
0.2,-1,0.725342,0.5,0.160606,0.0206452
0.2,-1,0.725342,1,0.111104,0.0138279
0.2,-1,0.725342,1.5,0.0929243,0.0113953
0.2,-1,0.725342,2,0.0828458,0.0100642
0.2,-1,0.725342,2.5,0.0762025,0.00919375
0.2,-1,0.725342,3,0.0713847,0.00856586
0.2,-1,0.725342,4,0.0647059,0.00770002
0.2,-1,0.725342,5,0.0601756,0.00711558
0.2,-1,0.725342,7.5,0.0531085,0.00620798
0.2,-1,0.725342,10,0.0488297,0.00566047
0.2,-1,0.759251,0.5,0.107273,0.0121585
0.2,-1,0.759251,1,0.0716689,0.00790715
0.2,-1,0.759251,1.5,0.0589596,0.00642401
0.2,-1,0.759251,2,0.052009,0.00562116
0.2,-1,0.759251,2.5,0.0474661,0.0050996
0.2,-1,0.759251,3,0.0441912,0.00472514
0.2,-1,0.759251,4,0.0396784,0.00421114
0.2,-1,0.759251,5,0.0366349,0.00386571
0.2,-1,0.759251,7.5,0.031914,0.00333148
0.2,-1,0.759251,10,0.0290698,0.00301032
0.2,-1,0.793159,0.5,0.0650978,0.00653775
0.2,-1,0.793159,1,0.0419043,0.00411803
0.2,-1,0.793159,1.5,0.0338621,0.00329368
0.2,-1,0.793159,2,0.0295237,0.00285238
0.2,-1,0.793159,2.5,0.0267118,0.00256763
0.2,-1,0.793159,3,0.0246964,0.00236414
0.2,-1,0.793159,4,0.0219352,0.00208609
0.2,-1,0.793159,5,0.0200829,0.00189999
0.2,-1,0.793159,7.5,0.0172239,0.00161323
0.2,-1,0.793159,10,0.0155082,0.0014413
0.2,-1,0.827067,0.5,0.0348022,0.00311928
0.2,-1,0.827067,1,0.0215101,0.00189587
0.2,-1,0.827067,1.5,0.017039,0.00148962
0.2,-1,0.827067,2,0.0146605,0.00127469
0.2,-1,0.827067,2.5,0.0131319,0.00113697
0.2,-1,0.827067,3,0.0120425,0.00103901
0.2,-1,0.827067,4,0.010558,0.000905738
0.2,-1,0.827067,5,0.009567,0.000816886
0.2,-1,0.827067,7.5,0.00804374,0.000680385
0.2,-1,0.827067,10,0.00713223,0.000598702
0.2,-1,0.860976,0.5,0.0155931,0.00125888
0.2,-1,0.860976,1,0.00920357,0.000734002
0.2,-1,0.860976,1.5,0.00712345,0.000564621
0.2,-1,0.860976,2,0.006033,0.000476139
0.2,-1,0.860976,2.5,0.00533814,0.000419859
0.2,-1,0.860976,3,0.00484571,0.000380016
0.2,-1,0.860976,4,0.00417813,0.00032604
0.2,-1,0.860976,5,0.00373443,0.000290176
0.2,-1,0.860976,7.5,0.00305453,0.000235193
0.2,-1,0.860976,10,0.00264855,0.000202317
0.2,-1,0.894884,0.5,0.0053452,0.00039303
0.2,-1,0.894884,1,0.00298536,0.000217711
0.2,-1,0.894884,1.5,0.00224486,0.000162991
0.2,-1,0.894884,2,0.00186273,0.000134807
0.2,-1,0.894884,2.5,0.00162136,0.000117018
0.2,-1,0.894884,3,0.00145123,0.000104482
0.2,-1,0.894884,4,0.00122164,8.75628e-05
0.2,-1,0.894884,5,0.00106958,7.63477e-05
0.2,-1,0.894884,7.5,0.000836893,5.91548e-05
0.2,-1,0.894884,10,0.000698184,4.88622e-05
0.2,-1,0.928792,0.5,0.001148,7.7843e-05
0.2,-1,0.928792,1,0.000596183,4.02295e-05
0.2,-1,0.928792,1.5,0.00043041,2.89607e-05
0.2,-1,0.928792,2,0.000346244,2.32437e-05
0.2,-1,0.928792,2.5,0.000293452,1.96581e-05
0.2,-1,0.928792,3,0.000256338,1.71369e-05
0.2,-1,0.928792,4,0.000206232,1.37309e-05
0.2,-1,0.928792,5,0.000172909,1.14627e-05
0.2,-1,0.928792,7.5,0.000121247,7.93952e-06
0.2,-1,0.928792,10,8.99391e-05,5.78436e-06
0.2,-1,0.962701,0.5,8.3732e-05,5.3057e-06
0.2,-1,0.962701,1,3.88905e-05,2.46019e-06
0.2,-1,0.962701,1.5,2.59557e-05,1.64339e-06
0.2,-1,0.962701,2,1.92503e-05,1.22333e-06
0.2,-1,0.962701,2.5,1.4827e-05,9.49054e-07
0.2,-1,0.962701,3,1.15003e-05,7.45155e-07
0.2,-1,0.962701,4,6.48509e-06,4.42719e-07
0.2,-1,0.962701,5,2.58284e-06,2.11723e-07
0.2,-1,0.962701,7.5,-5.08052e-06,-2.29467e-07
0.2,-1,0.962701,10,-1.16596e-05,-6.06459e-07
0.2,-1,9.72476e-05,0.5,0.00260042,0.00111347
0.2,-1,9.72476e-05,1,0.00298868,0.00129327
0.2,-1,9.72476e-05,1.5,0.00317757,0.00137833
0.2,-1,9.72476e-05,2,0.0032985,0.00143201
0.2,-1,9.72476e-05,2.5,0.00338615,0.00147055
0.2,-1,9.72476e-05,3,0.0034543,0.00150031
0.2,-1,9.72476e-05,4,0.00355612,0.00154443
0.2,-1,9.72476e-05,5,0.0036307,0.0015765
0.2,-1,9.72476e-05,7.5,0.00375745,0.00163053
0.2,-1,9.72476e-05,10,0.00384127,0.00166593
0.2,-1.25,0.000128556,0.5,0.00315989,0.0012821
0.2,-1.25,0.000128556,1,0.00355785,0.00145564
0.2,-1.25,0.000128556,1.5,0.00375271,0.00153854
0.2,-1.25,0.000128556,2,0.00387788,0.00159111
0.2,-1.25,0.000128556,2.5,0.00396878,0.00162897
0.2,-1.25,0.000128556,3,0.00403957,0.00165827
0.2,-1.25,0.000128556,4,0.00414551,0.00170182
0.2,-1.25,0.000128556,5,0.00422324,0.00173355
0.2,-1.25,0.000128556,7.5,0.00435559,0.00178715
0.2,-1.25,0.000128556,10,0.00444328,0.00182237
0.2,-1.25,0.000169943,0.5,0.00417503,0.00169386
0.2,-1.25,0.000169943,1,0.004701,0.00192322
0.2,-1.25,0.000169943,1.5,0.00495855,0.00203279
0.2,-1.25,0.000169943,2,0.00512398,0.00210227
0.2,-1.25,0.000169943,2.5,0.00524412,0.0021523
0.2,-1.25,0.000169943,3,0.00533768,0.00219103
0.2,-1.25,0.000169943,4,0.0054777,0.00224859
0.2,-1.25,0.000169943,5,0.00558044,0.00229052
0.2,-1.25,0.000169943,7.5,0.00575536,0.00236136
0.2,-1.25,0.000169943,10,0.00587126,0.00240791
0.2,-1.25,0.000224655,0.5,0.00551535,0.00223743
0.2,-1.25,0.000224655,1,0.00621048,0.00254055
0.2,-1.25,0.000224655,1.5,0.00655086,0.00268535
0.2,-1.25,0.000224655,2,0.00676949,0.00277718
0.2,-1.25,0.000224655,2.5,0.00692827,0.0028433
0.2,-1.25,0.000224655,3,0.00705192,0.00289448
0.2,-1.25,0.000224655,4,0.00723696,0.00297055
0.2,-1.25,0.000224655,5,0.00737274,0.00302597
0.2,-1.25,0.000224655,7.5,0.00760392,0.00311959
0.2,-1.25,0.000224655,10,0.00775709,0.00318111
0.2,-1.25,0.00029698,0.5,0.00728436,0.00295468
0.2,-1.25,0.00029698,1,0.00820297,0.00335525
0.2,-1.25,0.00029698,1.5,0.00865279,0.00354661
0.2,-1.25,0.00029698,2,0.0089417,0.00366795
0.2,-1.25,0.00029698,2.5,0.00915152,0.00375533
0.2,-1.25,0.00029698,3,0.00931492,0.00382296
0.2,-1.25,0.00029698,4,0.00955945,0.00392348
0.2,-1.25,0.00029698,5,0.00973888,0.00399672
0.2,-1.25,0.00029698,7.5,0.0100444,0.00412043
0.2,-1.25,0.00029698,10,0.0102468,0.00420172
0.2,-1.25,0.00039259,0.5,0.00961794,0.00390056
0.2,-1.25,0.00039259,1,0.0108318,0.00442985
0.2,-1.25,0.00039259,1.5,0.0114261,0.00468269
0.2,-1.25,0.00039259,2,0.0118079,0.00484302
0.2,-1.25,0.00039259,2.5,0.0120851,0.00495848
0.2,-1.25,0.00039259,3,0.012301,0.00504784
0.2,-1.25,0.00039259,4,0.0126241,0.00518065
0.2,-1.25,0.00039259,5,0.0128612,0.00527743
0.2,-1.25,0.00039259,7.5,0.0132649,0.00544089
0.2,-1.25,0.00039259,10,0.0135323,0.0055483
0.2,-1.25,0.000518981,0.5,0.0126942,0.00514696
0.2,-1.25,0.000518981,1,0.0142979,0.00584623
0.2,-1.25,0.000518981,1.5,0.0150831,0.00618026
0.2,-1.25,0.000518981,2,0.0155874,0.00639208
0.2,-1.25,0.000518981,2.5,0.0159537,0.00654461
0.2,-1.25,0.000518981,3,0.016239,0.00666266
0.2,-1.25,0.000518981,4,0.0166658,0.00683812
0.2,-1.25,0.000518981,5,0.0169791,0.00696597
0.2,-1.25,0.000518981,7.5,0.0175123,0.00718192
0.2,-1.25,0.000518981,10,0.0178657,0.00732381
0.2,-1.25,0.000686062,0.5,0.0167457,0.00678766
0.2,-1.25,0.000686062,1,0.0188641,0.00771131
0.2,-1.25,0.000686062,1.5,0.0199013,0.00815251
0.2,-1.25,0.000686062,2,0.0205675,0.00843229
0.2,-1.25,0.000686062,2.5,0.0210513,0.00863376
0.2,-1.25,0.000686062,3,0.0214281,0.00878968
0.2,-1.25,0.000686062,4,0.0219919,0.00902144
0.2,-1.25,0.000686062,5,0.0224056,0.0091903
0.2,-1.25,0.000686062,7.5,0.02311,0.00947553
0.2,-1.25,0.000686062,10,0.0235767,0.00966294
0.2,-1.25,0.000906934,0.5,0.0220754,0.0089444
0.2,-1.25,0.000906934,1,0.0248729,0.0101641
0.2,-1.25,0.000906934,1.5,0.0262426,0.0107467
0.2,-1.25,0.000906934,2,0.0271223,0.0111162
0.2,-1.25,0.000906934,2.5,0.0277612,0.0113822
0.2,-1.25,0.000906934,3,0.0282588,0.0115881
0.2,-1.25,0.000906934,4,0.0290033,0.0118941
0.2,-1.25,0.000906934,5,0.0295497,0.0121171
0.2,-1.25,0.000906934,7.5,0.0304798,0.0124937
0.2,-1.25,0.000906934,10,0.0310961,0.0127412
0.2,-1.25,0.00119891,0.5,0.0290751,0.0117743
0.2,-1.25,0.00119891,1,0.0327683,0.0133844
0.2,-1.25,0.00119891,1.5,0.0345765,0.0141535
0.2,-1.25,0.00119891,2,0.0357378,0.0146412
0.2,-1.25,0.00119891,2.5,0.0365812,0.0149923
0.2,-1.25,0.00119891,3,0.037238,0.0152641
0.2,-1.25,0.00119891,4,0.0382209,0.015668
0.2,-1.25,0.00119891,5,0.0389421,0.0159624
0.2,-1.25,0.00119891,7.5,0.0401699,0.0164595
0.2,-1.25,0.00119891,10,0.0409834,0.0167862
0.2,-1.25,0.00158489,0.5,0.0382486,0.0154783
0.2,-1.25,0.00158489,1,0.0431221,0.0176028
0.2,-1.25,0.00158489,1.5,0.0455081,0.0186176
0.2,-1.25,0.00158489,2,0.0470405,0.019261
0.2,-1.25,0.00158489,2.5,0.0481533,0.0197243
0.2,-1.25,0.00158489,3,0.04902,0.0200829
0.2,-1.25,0.00158489,4,0.0503168,0.0206158
0.2,-1.25,0.00158489,5,0.0512684,0.0210042
0.2,-1.25,0.00158489,7.5,0.0528884,0.02166
0.2,-1.25,0.00158489,10,0.0539617,0.022091
0.2,-1.25,0.00209514,0.5,0.0502366,0.0203105
0.2,-1.25,0.00209514,1,0.0566639,0.0231121
0.2,-1.25,0.00209514,1.5,0.0598104,0.0244501
0.2,-1.25,0.00209514,2,0.0618312,0.0252985
0.2,-1.25,0.00209514,2.5,0.0632987,0.0259095
0.2,-1.25,0.00209514,3,0.0644415,0.0263823
0.2,-1.25,0.00209514,4,0.0661516,0.0270849
0.2,-1.25,0.00209514,5,0.0674064,0.0275969
0.2,-1.25,0.00209514,7.5,0.0695426,0.0284617
0.2,-1.25,0.00209514,10,0.0709578,0.0290299
0.2,-1.25,0.00276965,0.5,0.0658426,0.0265867
0.2,-1.25,0.00276965,1,0.0743126,0.0302781
0.2,-1.25,0.00276965,1.5,0.0784589,0.032041
0.2,-1.25,0.00276965,2,0.0811217,0.0331588
0.2,-1.25,0.00276965,2.5,0.0830553,0.0339637
0.2,-1.25,0.00276965,3,0.0845611,0.0345865
0.2,-1.25,0.00276965,4,0.0868143,0.0355123
0.2,-1.25,0.00276965,5,0.0884675,0.0361867
0.2,-1.25,0.00276965,7.5,0.091282,0.0373259
0.2,-1.25,0.00276965,10,0.0931466,0.0380744
0.2,-1.25,0.00366131,0.5,0.0860539,0.0346897
0.2,-1.25,0.00366131,1,0.0972046,0.0395485
0.2,-1.25,0.00366131,1.5,0.102663,0.0418686
0.2,-1.25,0.00366131,2,0.106167,0.0433396
0.2,-1.25,0.00366131,2.5,0.108713,0.0443988
0.2,-1.25,0.00366131,3,0.110694,0.0452184
0.2,-1.25,0.00366131,4,0.11366,0.0464366
0.2,-1.25,0.00366131,5,0.115836,0.0473242
0.2,-1.25,0.00366131,7.5,0.11954,0.0488232
0.2,-1.25,0.00366131,10,0.121994,0.049808
0.2,-1.25,0.00484003,0.5,0.112047,0.0450662
0.2,-1.25,0.00484003,1,0.126707,0.0514523
0.2,-1.25,0.00484003,1.5,0.133881,0.0545013
0.2,-1.25,0.00484003,2,0.138488,0.0564343
0.2,-1.25,0.00484003,2.5,0.141833,0.0578261
0.2,-1.25,0.00484003,3,0.144438,0.0589031
0.2,-1.25,0.00484003,4,0.148336,0.0605037
0.2,-1.25,0.00484003,5,0.151195,0.0616699
0.2,-1.25,0.00484003,7.5,0.156063,0.0636394
0.2,-1.25,0.00484003,10,0.159288,0.0649332
0.2,-1.25,0.00639824,0.5,0.145156,0.0582053
0.2,-1.25,0.00639824,1,0.164394,0.0665828
0.2,-1.25,0.00639824,1.5,0.173807,0.0705819
0.2,-1.25,0.00639824,2,0.179851,0.073117
0.2,-1.25,0.00639824,2.5,0.18424,0.0749422
0.2,-1.25,0.00639824,3,0.187657,0.0763546
0.2,-1.25,0.00639824,4,0.192769,0.0784535
0.2,-1.25,0.00639824,5,0.19652,0.0799825
0.2,-1.25,0.00639824,7.5,0.202905,0.0825649
0.2,-1.25,0.00639824,10,0.207134,0.0842613
0.2,-1.25,0.0084581,0.5,0.186772,0.0745821
0.2,-1.25,0.0084581,1,0.211957,0.085544
0.2,-1.25,0.0084581,1.5,0.224277,0.0907755
0.2,-1.25,0.0084581,2,0.232186,0.0940914
0.2,-1.25,0.0084581,2.5,0.237929,0.0964786
0.2,-1.25,0.0084581,3,0.2424,0.0983257
0.2,-1.25,0.0084581,4,0.249089,0.101071
0.2,-1.25,0.0084581,5,0.253996,0.10307
0.2,-1.25,0.0084581,7.5,0.262348,0.106447
0.2,-1.25,0.0084581,10,0.26788,0.108665
0.2,-1.25,0.0111811,0.5,0.238108,0.0945385
0.2,-1.25,0.0111811,1,0.270969,0.108833
0.2,-1.25,0.0111811,1.5,0.287039,0.115652
0.2,-1.25,0.0111811,2,0.297354,0.119974
0.2,-1.25,0.0111811,2.5,0.304842,0.123085
0.2,-1.25,0.0111811,3,0.310672,0.125492
0.2,-1.25,0.0111811,4,0.319393,0.129068
0.2,-1.25,0.0111811,5,0.32579,0.131673
0.2,-1.25,0.0111811,7.5,0.336678,0.136072
0.2,-1.25,0.0111811,10,0.343889,0.138962
0.2,-1.25,0.0147808,0.5,0.299733,0.118057
0.2,-1.25,0.0147808,1,0.342421,0.136609
0.2,-1.25,0.0147808,1.5,0.363286,0.145455
0.2,-1.25,0.0147808,2,0.376676,0.15106
0.2,-1.25,0.0147808,2.5,0.386394,0.155095
0.2,-1.25,0.0147808,3,0.39396,0.158216
0.2,-1.25,0.0147808,4,0.405277,0.162853
0.2,-1.25,0.0147808,5,0.413577,0.16623
0.2,-1.25,0.0147808,7.5,0.427702,0.171932
0.2,-1.25,0.0147808,10,0.437055,0.175677
0.2,-1.25,0.0195393,0.5,0.370739,0.144365
0.2,-1.25,0.0195393,1,0.425853,0.168287
0.2,-1.25,0.0195393,1.5,0.452774,0.179688
0.2,-1.25,0.0195393,2,0.470045,0.186909
0.2,-1.25,0.0195393,2.5,0.482578,0.192106
0.2,-1.25,0.0195393,3,0.492333,0.196125
0.2,-1.25,0.0195393,4,0.506922,0.202096
0.2,-1.25,0.0195393,5,0.517621,0.206444
0.2,-1.25,0.0195393,7.5,0.535824,0.213784
0.2,-1.25,0.0195393,10,0.547876,0.218603
0.2,-1.25,0.0258298,0.5,0.447344,0.171294
0.2,-1.25,0.0258298,1,0.517901,0.201867
0.2,-1.25,0.0258298,1.5,0.552334,0.216424
0.2,-1.25,0.0258298,2,0.574414,0.22564
0.2,-1.25,0.0258298,2.5,0.590432,0.232271
0.2,-1.25,0.0258298,3,0.602897,0.237398
0.2,-1.25,0.0258298,4,0.621535,0.245014
0.2,-1.25,0.0258298,5,0.6352,0.250558
0.2,-1.25,0.0258298,7.5,0.658444,0.259916
0.2,-1.25,0.0258298,10,0.673829,0.266058
0.2,-1.25,0.0341455,0.5,0.520803,0.194353
0.2,-1.25,0.0341455,1,0.610053,0.232932
0.2,-1.25,0.0341455,1.5,0.653553,0.251278
0.2,-1.25,0.0341455,2,0.681428,0.262886
0.2,-1.25,0.0341455,2.5,0.701643,0.271233
0.2,-1.25,0.0341455,3,0.717369,0.277687
0.2,-1.25,0.0341455,4,0.740876,0.287269
0.2,-1.25,0.0341455,5,0.758104,0.294243
0.2,-1.25,0.0341455,7.5,0.787399,0.306009
0.2,-1.25,0.0341455,10,0.806782,0.31373
0.2,-1.25,0.0451383,0.5,0.574746,0.205641
0.2,-1.25,0.0451383,1,0.685702,0.253429
0.2,-1.25,0.0451383,1.5,0.739678,0.276112
0.2,-1.25,0.0451383,2,0.774235,0.290451
0.2,-1.25,0.0451383,2.5,0.799279,0.300757
0.2,-1.25,0.0451383,3,0.818753,0.308721
0.2,-1.25,0.0451383,4,0.847849,0.320539
0.2,-1.25,0.0451383,5,0.869163,0.329138
0.2,-1.25,0.0451383,7.5,0.905387,0.343636
0.2,-1.25,0.0451383,10,0.92934,0.353145
0.2,-1.25,0.0596702,0.5,0.583175,0.193294
0.2,-1.25,0.0596702,1,0.717572,0.250857
0.2,-1.25,0.0596702,1.5,0.78276,0.278101
0.2,-1.25,0.0596702,2,0.824434,0.295298
0.2,-1.25,0.0596702,2.5,0.854608,0.307646
0.2,-1.25,0.0596702,3,0.878056,0.317182
0.2,-1.25,0.0596702,4,0.913061,0.331324
0.2,-1.25,0.0596702,5,0.938685,0.341605
0.2,-1.25,0.0596702,7.5,0.982196,0.358926
0.2,-1.25,0.0596702,10,1.01094,0.370277
0.2,-1.25,0.0788805,0.5,0.513432,0.143819
0.2,-1.25,0.0788805,1,0.669636,0.21011
0.2,-1.25,0.0788805,1.5,0.745037,0.241331
0.2,-1.25,0.0788805,2,0.793124,0.260993
0.2,-1.25,0.0788805,2.5,0.827886,0.275088
0.2,-1.25,0.0788805,3,0.854868,0.285962
0.2,-1.25,0.0788805,4,0.895101,0.302067
0.2,-1.25,0.0788805,5,0.924515,0.31376
0.2,-1.25,0.0788805,7.5,0.97439,0.333434
0.2,-1.25,0.0788805,10,1.0073,0.346309
0.2,-1.25,0.104275,0.5,0.346871,0.053971
0.2,-1.25,0.104275,1,0.515861,0.124471
0.2,-1.25,0.104275,1.5,0.596708,0.15737
0.2,-1.25,0.104275,2,0.648036,0.177992
0.2,-1.25,0.104275,2.5,0.685033,0.192732
0.2,-1.25,0.104275,3,0.713687,0.204077
0.2,-1.25,0.104275,4,0.756313,0.220842
0.2,-1.25,0.104275,5,0.787403,0.232985
0.2,-1.25,0.104275,7.5,0.839977,0.25336
0.2,-1.25,0.104275,10,0.874567,0.266657
0.2,-1.25,0.137846,0.5,0.151481,-0.0301447
0.2,-1.25,0.137846,1,0.309338,0.0331123
0.2,-1.25,0.137846,1.5,0.383311,0.0619681
0.2,-1.25,0.137846,2,0.429776,0.0798468
0.2,-1.25,0.137846,2.5,0.46303,0.0925276
0.2,-1.25,0.137846,3,0.48865,0.102233
0.2,-1.25,0.137846,4,0.526547,0.116487
0.2,-1.25,0.137846,5,0.554026,0.126746
0.2,-1.25,0.137846,7.5,0.600184,0.143837
0.2,-1.25,0.137846,10,0.630341,0.154908
0.2,-1.25,0.182224,0.5,0.294005,0.0979698
0.2,-1.25,0.182224,1,0.388155,0.129271
0.2,-1.25,0.182224,1.5,0.428445,0.141842
0.2,-1.25,0.182224,2,0.452491,0.14908
0.2,-1.25,0.182224,2.5,0.469096,0.153953
0.2,-1.25,0.182224,3,0.481543,0.157535
0.2,-1.25,0.182224,4,0.499396,0.162558
0.2,-1.25,0.182224,5,0.511919,0.165996
0.2,-1.25,0.182224,7.5,0.532147,0.171388
0.2,-1.25,0.182224,10,0.544806,0.174651
0.2,-1.25,0.24089,0.5,0.594981,0.27716
0.2,-1.25,0.24089,1,0.62803,0.277257
0.2,-1.25,0.24089,1.5,0.63707,0.274749
0.2,-1.25,0.24089,2,0.640698,0.272405
0.2,-1.25,0.24089,2.5,0.642333,0.270377
0.2,-1.25,0.24089,3,0.643048,0.26862
0.2,-1.25,0.24089,4,0.643241,0.265719
0.2,-1.25,0.24089,5,0.642735,0.263393
0.2,-1.25,0.24089,7.5,0.640667,0.259076
0.2,-1.25,0.24089,10,0.638489,0.255985
0.2,-1.25,0.318442,0.5,0.594452,0.256444
0.2,-1.25,0.318442,1,0.591636,0.23986
0.2,-1.25,0.318442,1.5,0.584309,0.230598
0.2,-1.25,0.318442,2,0.577921,0.224377
0.2,-1.25,0.318442,2.5,0.572544,0.219753
0.2,-1.25,0.318442,3,0.567958,0.2161
0.2,-1.25,0.318442,4,0.560488,0.210561
0.2,-1.25,0.318442,5,0.554572,0.20645
0.2,-1.25,0.318442,7.5,0.543722,0.199382
0.2,-1.25,0.318442,10,0.536033,0.194664
0.2,-1.25,0.35235,0.5,0.591865,0.242463
0.2,-1.25,0.35235,1,0.573093,0.220159
0.2,-1.25,0.35235,1.5,0.558991,0.208843
0.2,-1.25,0.35235,2,0.548618,0.201529
0.2,-1.25,0.35235,2.5,0.540526,0.196214
0.2,-1.25,0.35235,3,0.533931,0.192081
0.2,-1.25,0.35235,4,0.523625,0.185913
0.2,-1.25,0.35235,5,0.515759,0.181407
0.2,-1.25,0.35235,7.5,0.501841,0.173788
0.2,-1.25,0.35235,10,0.492297,0.168784
0.2,-1.25,0.386259,0.5,0.583628,0.224715
0.2,-1.25,0.386259,1,0.549619,0.198221
0.2,-1.25,0.386259,1.5,0.529389,0.185584
0.2,-1.25,0.386259,2,0.515521,0.177635
0.2,-1.25,0.386259,2.5,0.505101,0.171953
0.2,-1.25,0.386259,3,0.496812,0.167585
0.2,-1.25,0.386259,4,0.484163,0.161146
0.2,-1.25,0.386259,5,0.474723,0.156499
0.2,-1.25,0.386259,7.5,0.4584,0.148743
0.2,-1.25,0.386259,10,0.447448,0.143717
0.2,-1.25,0.420167,0.5,0.568752,0.203733
0.2,-1.25,0.420167,1,0.520744,0.174697
0.2,-1.25,0.420167,1.5,0.495229,0.161471
0.2,-1.25,0.420167,2,0.478458,0.153326
0.2,-1.25,0.420167,2.5,0.466159,0.147581
0.2,-1.25,0.420167,3,0.456535,0.143206
0.2,-1.25,0.420167,4,0.442092,0.13682
0.2,-1.25,0.420167,5,0.431484,0.132257
0.2,-1.25,0.420167,7.5,0.413454,0.124726
0.2,-1.25,0.420167,10,0.401558,0.119899
0.2,-1.25,0.454075,0.5,0.546458,0.180302
0.2,-1.25,0.454075,1,0.486269,0.150377
0.2,-1.25,0.454075,1.5,0.456512,0.137248
0.2,-1.25,0.454075,2,0.437535,0.129304
0.2,-1.25,0.454075,2.5,0.423867,0.123764
0.2,-1.25,0.454075,3,0.413306,0.119579
0.2,-1.25,0.454075,4,0.397662,0.113524
0.2,-1.25,0.454075,5,0.38632,0.109234
0.2,-1.25,0.454075,7.5,0.367307,0.10222
0.2,-1.25,0.454075,10,0.354936,0.0977694
0.2,-1.25,0.487984,0.5,0.516258,0.155395
0.2,-1.25,0.487984,1,0.446308,0.12612
0.2,-1.25,0.487984,1.5,0.413543,0.113684
0.2,-1.25,0.487984,2,0.393142,0.106276
0.2,-1.25,0.487984,2.5,0.378666,0.10116
0.2,-1.25,0.487984,3,0.367597,0.097324
0.2,-1.25,0.487984,4,0.351378,0.0918148
0.2,-1.25,0.487984,5,0.339747,0.0879421
0.2,-1.25,0.487984,7.5,0.320483,0.081664
0.2,-1.25,0.487984,10,0.308101,0.0777143
0.2,-1.25,0.521892,0.5,0.478063,0.130087
0.2,-1.25,0.521892,1,0.401339,0.102782
0.2,-1.25,0.521892,1.5,0.366954,0.0915122
0.2,-1.25,0.521892,2,0.345977,0.0848919
0.2,-1.25,0.521892,2.5,0.331281,0.080362
0.2,-1.25,0.521892,3,0.320148,0.0769869
0.2,-1.25,0.521892,4,0.303991,0.0721733
0.2,-1.25,0.521892,5,0.292517,0.0688132
0.2,-1.25,0.521892,7.5,0.273714,0.0634079
0.2,-1.25,0.521892,10,0.261758,0.0600339
0.2,-1.25,0.5558,0.5,0.432293,0.10546
0.2,-1.25,0.5558,1,0.352249,0.0811378
0.2,-1.25,0.5558,1.5,0.317727,0.0713609
0.2,-1.25,0.5558,2,0.297046,0.0656916
0.2,-1.25,0.5558,2.5,0.282724,0.0618446
0.2,-1.25,0.5558,3,0.271963,0.0589956
0.2,-1.25,0.5558,4,0.256483,0.054958
0.2,-1.25,0.5558,5,0.245587,0.0521579
0.2,-1.25,0.5558,7.5,0.227904,0.0476849
0.2,-1.25,0.5558,10,0.216772,0.0449127
0.2,-1.25,0.589709,0.5,0.379989,0.082503
0.2,-1.25,0.589709,1,0.300363,0.0618166
0.2,-1.25,0.589709,1.5,0.267195,0.0537049
0.2,-1.25,0.589709,2,0.247653,0.0490582
0.2,-1.25,0.589709,2.5,0.234263,0.0459296
0.2,-1.25,0.589709,3,0.22428,0.0436257
0.2,-1.25,0.589709,4,0.210035,0.0403801
0.2,-1.25,0.589709,5,0.20009,0.0381426
0.2,-1.25,0.589709,7.5,0.184096,0.0345916
0.2,-1.25,0.589709,10,0.174119,0.0324051
0.2,-1.25,0.623617,0.5,0.322883,0.0620187
0.2,-1.25,0.623617,1,0.247426,0.0452513
0.2,-1.25,0.623617,1.5,0.216995,0.0388301
0.2,-1.25,0.623617,2,0.199345,0.0351941
0.2,-1.25,0.623617,2.5,0.187372,0.0327643
