xbj,t,x,Q2,gpd_u,gpd_d
0.0001,-0.1,0.637181,4,0.19693,0.0241347
0.0001,-0.1,0.637181,5,0.186499,0.0222359
0.0001,-0.1,0.637181,7.5,0.170694,0.0191858
0.0001,-0.1,0.637181,10,0.161575,0.0172353
0.0001,-0.1,0.640571,0.5,0.405762,0.0574104
0.0001,-0.1,0.640571,1,0.296229,0.040156
0.0001,-0.1,0.640571,1.5,0.254733,0.0336307
0.0001,-0.1,0.640571,2,0.231515,0.0299203
0.0001,-0.1,0.640571,2.5,0.216193,0.0274209
0.0001,-0.1,0.640571,3,0.205141,0.0255722
0.0001,-0.1,0.640571,4,0.1899,0.0229507
0.0001,-0.1,0.640571,5,0.17977,0.0211126
0.0001,-0.1,0.640571,7.5,0.164454,0.0181555
0.0001,-0.1,0.640571,10,0.155632,0.0162597
0.0001,-0.1,0.643962,0.5,0.393606,0.0550643
0.0001,-0.1,0.643962,1,0.286575,0.0384146
0.0001,-0.1,0.643962,1.5,0.24611,0.0321217
0.0001,-0.1,0.643962,2,0.223495,0.0285425
0.0001,-0.1,0.643962,2.5,0.208581,0.0261301
0.0001,-0.1,0.643962,3,0.197831,0.0243446
0.0001,-0.1,0.643962,4,0.183019,0.0218108
0.0001,-0.1,0.643962,5,0.173183,0.0200315
0.0001,-0.1,0.643962,7.5,0.158342,0.0171647
0.0001,-0.1,0.643962,10,0.149807,0.0153218
0.0001,-0.1,0.647353,0.5,0.381648,0.0527923
0.0001,-0.1,0.647353,1,0.277108,0.0367325
0.0001,-0.1,0.647353,1.5,0.237666,0.0306659
0.0001,-0.1,0.647353,2,0.215644,0.0272142
0.0001,-0.1,0.647353,2.5,0.201132,0.0248865
0.0001,-0.1,0.647353,3,0.190679,0.0231624
0.0001,-0.1,0.647353,4,0.176286,0.0207138
0.0001,-0.1,0.647353,5,0.166736,0.0189916
0.0001,-0.1,0.647353,7.5,0.152355,0.0162123
0.0001,-0.1,0.647353,10,0.144095,0.0144207
0.0001,-0.1,0.650744,0.5,0.369889,0.0505927
0.0001,-0.1,0.650744,1,0.267828,0.0351083
0.0001,-0.1,0.650744,1.5,0.229398,0.029262
0.0001,-0.1,0.650744,2,0.207961,0.0259343
0.0001,-0.1,0.650744,2.5,0.193845,0.0236889
0.0001,-0.1,0.650744,3,0.183682,0.0220244
0.0001,-0.1,0.650744,4,0.1697,0.0196585
0.0001,-0.1,0.650744,5,0.160428,0.0179917
0.0001,-0.1,0.650744,7.5,0.146492,0.0152972
0.0001,-0.1,0.650744,10,0.138495,0.0135553
0.0001,-0.1,0.654135,0.5,0.358331,0.0484641
0.0001,-0.1,0.654135,1,0.258735,0.0335405
0.0001,-0.1,0.654135,1.5,0.221305,0.0279085
0.0001,-0.1,0.654135,2,0.200446,0.0247015
0.0001,-0.1,0.654135,2.5,0.186718,0.022536
0.0001,-0.1,0.654135,3,0.17684,0.0209295
0.0001,-0.1,0.654135,4,0.163258,0.0186438
0.0001,-0.1,0.654135,5,0.154257,0.0170308
0.0001,-0.1,0.654135,7.5,0.140751,0.0144184
0.0001,-0.1,0.654135,10,0.133005,0.0127246
0.0001,-0.1,0.657526,0.5,0.346975,0.0464048
0.0001,-0.1,0.657526,1,0.249829,0.0320278
0.0001,-0.1,0.657526,1.5,0.213388,0.0266043
0.0001,-0.1,0.657526,2,0.193098,0.0235145
0.0001,-0.1,0.657526,2.5,0.179751,0.0214266
0.0001,-0.1,0.657526,3,0.170151,0.0198763
0.0001,-0.1,0.657526,4,0.15696,0.0176685
0.0001,-0.1,0.657526,5,0.148221,0.0161077
0.0001,-0.1,0.657526,7.5,0.135128,0.0135749
0.0001,-0.1,0.657526,10,0.127623,0.0119278
0.0001,-0.1,0.660916,0.5,0.335821,0.0444134
0.0001,-0.1,0.660916,1,0.241109,0.0305688
0.0001,-0.1,0.660916,1.5,0.205645,0.025348
0.0001,-0.1,0.660916,2,0.185914,0.022372
0.0001,-0.1,0.660916,2.5,0.172941,0.0203595
0.0001,-0.1,0.660916,3,0.163614,0.0188638
0.0001,-0.1,0.660916,4,0.150804,0.0167316
0.0001,-0.1,0.660916,5,0.142319,0.0152214
0.0001,-0.1,0.660916,7.5,0.129624,0.0127658
0.0001,-0.1,0.660916,10,0.122347,0.0111638
0.0001,-0.1,0.664307,0.5,0.324871,0.0424883
0.0001,-0.1,0.664307,1,0.232575,0.0291621
0.0001,-0.1,0.664307,1.5,0.198076,0.0241384
0.0001,-0.1,0.664307,2,0.178895,0.021273
0.0001,-0.1,0.664307,2.5,0.166288,0.0193337
0.0001,-0.1,0.664307,3,0.157228,0.0178909
0.0001,-0.1,0.664307,4,0.144788,0.015832
0.0001,-0.1,0.664307,5,0.136548,0.0143708
0.0001,-0.1,0.664307,7.5,0.124235,0.01199
0.0001,-0.1,0.664307,10,0.117174,0.0104319
0.0001,-0.1,0.667698,0.5,0.314124,0.040628
0.0001,-0.1,0.667698,1,0.224225,0.0278064
0.0001,-0.1,0.667698,1.5,0.190678,0.0229742
0.0001,-0.1,0.667698,2,0.172038,0.0202161
0.0001,-0.1,0.667698,2.5,0.15979,0.0183478
0.0001,-0.1,0.667698,3,0.15099,0.0169565
0.0001,-0.1,0.667698,4,0.13891,0.0149686
0.0001,-0.1,0.667698,5,0.130908,0.013555
0.0001,-0.1,0.667698,7.5,0.118961,0.0112467
0.0001,-0.1,0.667698,10,0.112103,0.00973095
0.0001,-0.1,0.671089,0.5,0.303582,0.038831
0.0001,-0.1,0.671089,1,0.21606,0.0265004
0.0001,-0.1,0.671089,1.5,0.183452,0.0218541
0.0001,-0.1,0.671089,2,0.165343,0.0192002
0.0001,-0.1,0.671089,2.5,0.153447,0.0174008
0.0001,-0.1,0.671089,3,0.144899,0.0160593
0.0001,-0.1,0.671089,4,0.13317,0.0141404
0.0001,-0.1,0.671089,5,0.125396,0.012773
0.0001,-0.1,0.671089,7.5,0.113799,0.0105349
0.0001,-0.1,0.671089,10,0.107133,0.00906024
0.0001,-0.1,0.67448,0.5,0.293245,0.0370959
0.0001,-0.1,0.67448,1,0.208079,0.0252428
0.0001,-0.1,0.67448,1.5,0.176396,0.020777
0.0001,-0.1,0.67448,2,0.158808,0.0182242
0.0001,-0.1,0.67448,2.5,0.147256,0.0164916
0.0001,-0.1,0.67448,3,0.138955,0.0151985
0.0001,-0.1,0.67448,4,0.127565,0.0133464
0.0001,-0.1,0.67448,5,0.120011,0.0120237
0.0001,-0.1,0.67448,7.5,0.108748,0.0098536
0.0001,-0.1,0.67448,10,0.10226,0.00841886
0.0001,-0.1,0.677871,0.5,0.283114,0.0354212
0.0001,-0.1,0.677871,1,0.200281,0.0240322
0.0001,-0.1,0.677871,1.5,0.169509,0.0197416
0.0001,-0.1,0.677871,2,0.152432,0.0172869
0.0001,-0.1,0.677871,2.5,0.141216,0.0156192
0.0001,-0.1,0.677871,3,0.133156,0.0143729
0.0001,-0.1,0.677871,4,0.122095,0.0125855
0.0001,-0.1,0.677871,5,0.114753,0.0113062
0.0001,-0.1,0.677871,7.5,0.103806,0.00920203
0.0001,-0.1,0.677871,10,0.0974851,0.00780596
0.0001,-0.1,0.681261,0.5,0.273188,0.0338054
0.0001,-0.1,0.681261,1,0.192665,0.0228675
0.0001,-0.1,0.681261,1.5,0.16279,0.0187469
0.0001,-0.1,0.681261,2,0.146215,0.0163872
0.0001,-0.1,0.681261,2.5,0.135326,0.0147823
0.0001,-0.1,0.681261,3,0.1275,0.0135814
0.0001,-0.1,0.681261,4,0.116757,0.0118569
0.0001,-0.1,0.681261,5,0.109618,0.0106196
0.0001,-0.1,0.681261,7.5,0.0989713,0.00857927
0.0001,-0.1,0.681261,10,0.0928052,0.00722072
0.0001,-0.1,0.684652,0.5,0.263469,0.0322471
0.0001,-0.1,0.684652,1,0.185231,0.0217473
0.0001,-0.1,0.684652,1.5,0.156237,0.0177916
0.0001,-0.1,0.684652,2,0.140153,0.0155241
0.0001,-0.1,0.684652,2.5,0.129585,0.01398
0.0001,-0.1,0.684652,3,0.121986,0.0128232
0.0001,-0.1,0.684652,4,0.111551,0.0111594
0.0001,-0.1,0.684652,5,0.104606,0.0099629
0.0001,-0.1,0.684652,7.5,0.0942433,0.00798448
0.0001,-0.1,0.684652,10,0.0882195,0.00666233
0.0001,-0.1,0.688043,0.5,0.253955,0.0307449
0.0001,-0.1,0.688043,1,0.177976,0.0206705
0.0001,-0.1,0.688043,1.5,0.149851,0.0168745
0.0001,-0.1,0.688043,2,0.134247,0.0146963
0.0001,-0.1,0.688043,2.5,0.123991,0.0132113
0.0001,-0.1,0.688043,3,0.116612,0.0120971
0.0001,-0.1,0.688043,4,0.106475,0.0104923
0.0001,-0.1,0.688043,5,0.0997152,0.00933525
0.0001,-0.1,0.688043,7.5,0.0896205,0.00741681
0.0001,-0.1,0.688043,10,0.0837267,0.00612999
0.0001,-0.1,0.691434,0.5,0.244648,0.0292973
0.0001,-0.1,0.691434,1,0.170901,0.0196358
0.0001,-0.1,0.691434,1.5,0.143628,0.0159947
0.0001,-0.1,0.691434,2,0.128495,0.013903
0.0001,-0.1,0.691434,2.5,0.118543,0.0124751
0.0001,-0.1,0.691434,3,0.111377,0.0114022
0.0001,-0.1,0.691434,4,0.101527,0.00985448
0.0001,-0.1,0.691434,5,0.0949446,0.00873574
0.0001,-0.1,0.691434,7.5,0.0851015,0.00687544
0.0001,-0.1,0.691434,10,0.0793258,0.00562293
0.0001,-0.1,0.694825,0.5,0.235548,0.027903
0.0001,-0.1,0.694825,1,0.164005,0.018642
0.0001,-0.1,0.694825,1.5,0.137568,0.015151
0.0001,-0.1,0.694825,2,0.122895,0.0131431
0.0001,-0.1,0.694825,2.5,0.113239,0.0117705
0.0001,-0.1,0.694825,3,0.10628,0.0107376
0.0001,-0.1,0.694825,4,0.0967061,0.00924514
0.0001,-0.1,0.694825,5,0.0902929,0.00816351
0.0001,-0.1,0.694825,7.5,0.0806852,0.00635956
0.0001,-0.1,0.694825,10,0.0750157,0.00514037
0.0001,-0.1,0.698216,0.5,0.226652,0.0265607
0.0001,-0.1,0.698216,1,0.157285,0.017688
0.0001,-0.1,0.698216,1.5,0.13167,0.0143423
0.0001,-0.1,0.698216,2,0.117446,0.0124154
0.0001,-0.1,0.698216,2.5,0.108077,0.0110964
0.0001,-0.1,0.698216,3,0.10132,0.0101023
0.0001,-0.1,0.698216,4,0.0920113,0.00866336
0.0001,-0.1,0.698216,5,0.0857586,0.0076177
0.0001,-0.1,0.698216,7.5,0.0763706,0.00586838
0.0001,-0.1,0.698216,10,0.0707956,0.00468159
0.0001,-0.1,0.701606,0.5,0.217963,0.0252689
0.0001,-0.1,0.701606,1,0.150741,0.0167726
0.0001,-0.1,0.701606,1.5,0.125932,0.0135675
0.0001,-0.1,0.701606,2,0.112146,0.0117192
0.0001,-0.1,0.701606,2.5,0.103058,0.010452
0.0001,-0.1,0.701606,3,0.0964939,0.00949533
0.0001,-0.1,0.701606,4,0.087441,0.00810826
0.0001,-0.1,0.701606,5,0.0813407,0.00709747
0.0001,-0.1,0.701606,7.5,0.0721567,0.00540114
0.0001,-0.1,0.701606,10,0.0666649,0.00424583
0.0001,-0.1,0.704997,0.5,0.209479,0.0240263
0.0001,-0.1,0.704997,1,0.144371,0.0158947
0.0001,-0.1,0.704997,1.5,0.120352,0.0128257
0.0001,-0.1,0.704997,2,0.106995,0.0110533
0.0001,-0.1,0.704997,2.5,0.0981784,0.00983625
0.0001,-0.1,0.704997,3,0.0918017,0.00891588
0.0001,-0.1,0.704997,4,0.082994,0.00757901
0.0001,-0.1,0.704997,5,0.077038,0.00660202
0.0001,-0.1,0.704997,7.5,0.0680427,0.00495708
0.0001,-0.1,0.704997,10,0.0626229,0.00383239
0.0001,-0.1,0.708388,0.5,0.201199,0.0228317
0.0001,-0.1,0.708388,1,0.138175,0.0150531
0.0001,-0.1,0.708388,1.5,0.11493,0.0121157
0.0001,-0.1,0.708388,2,0.10199,0.0104168
0.0001,-0.1,0.708388,2.5,0.0934374,0.00924828
0.0001,-0.1,0.708388,3,0.0872416,0.00836303
0.0001,-0.1,0.708388,4,0.078669,0.00707476
0.0001,-0.1,0.708388,5,0.0728495,0.00613053
0.0001,-0.1,0.708388,7.5,0.0640278,0.00453545
0.0001,-0.1,0.708388,10,0.0586691,0.00344057
0.0001,-0.1,0.711779,0.5,0.193123,0.0216836
0.0001,-0.1,0.711779,1,0.13215,0.0142468
0.0001,-0.1,0.711779,1.5,0.109663,0.0114367
0.0001,-0.1,0.711779,2,0.0971296,0.00980873
0.0001,-0.1,0.711779,2.5,0.0888336,0.00868718
0.0001,-0.1,0.711779,3,0.0828122,0.00783592
0.0001,-0.1,0.711779,4,0.0744649,0.0065947
0.0001,-0.1,0.711779,5,0.068774,0.00568223
0.0001,-0.1,0.711779,7.5,0.0601114,0.00413553
0.0001,-0.1,0.711779,10,0.0548033,0.00306968
0.0001,-0.1,0.71517,0.5,0.185251,0.0205808
0.0001,-0.1,0.71517,1,0.126296,0.0134747
0.0001,-0.1,0.71517,1.5,0.10455,0.0107876
0.0001,-0.1,0.71517,2,0.0924131,0.00922825
0.0001,-0.1,0.71517,2.5,0.0843654,0.00815208
0.0001,-0.1,0.71517,3,0.0785122,0.0073337
0.0001,-0.1,0.71517,4,0.0703803,0.00613802
0.0001,-0.1,0.71517,5,0.0648106,0.00525636
0.0001,-0.1,0.71517,7.5,0.0562928,0.00375662
0.0001,-0.1,0.71517,10,0.0510252,0.00271906
0.0001,-0.1,0.718561,0.5,0.177581,0.0195221
0.0001,-0.1,0.718561,1,0.12061,0.0127357
0.0001,-0.1,0.718561,1.5,0.0995896,0.0101674
0.0001,-0.1,0.718561,2,0.0878384,0.00867442
0.0001,-0.1,0.718561,2.5,0.0800315,0.00764212
0.0001,-0.1,0.718561,3,0.0743402,0.00685555
0.0001,-0.1,0.718561,4,0.0664143,0.00570395
0.0001,-0.1,0.718561,5,0.0609584,0.00485215
0.0001,-0.1,0.718561,7.5,0.0525716,0.00339802
0.0001,-0.1,0.718561,10,0.0473347,0.00238803
0.0001,-0.1,0.721951,0.5,0.170112,0.0185062
0.0001,-0.1,0.721951,1,0.115092,0.0120289
0.0001,-0.1,0.721951,1.5,0.09478,0.00957532
0.0001,-0.1,0.721951,2,0.0834041,0.00814636
0.0001,-0.1,0.721951,2.5,0.0758302,0.00715645
0.0001,-0.1,0.721951,3,0.0702948,0.00640064
0.0001,-0.1,0.721951,4,0.0625656,0.00529171
0.0001,-0.1,0.721951,5,0.0572164,0.00446889
0.0001,-0.1,0.721951,7.5,0.0489474,0.00305906
0.0001,-0.1,0.721951,10,0.0437318,0.00207598
0.0001,-0.1,0.725342,0.5,0.162844,0.0175318
0.0001,-0.1,0.725342,1,0.109739,0.0113531
0.0001,-0.1,0.725342,1.5,0.0901193,0.0090103
0.0001,-0.1,0.725342,2,0.0791085,0.00764319
0.0001,-0.1,0.725342,2.5,0.0717602,0.00669426
0.0001,-0.1,0.725342,3,0.0663748,0.0059682
0.0001,-0.1,0.725342,4,0.0588331,0.00490057
0.0001,-0.1,0.725342,5,0.0535839,0.00410584
0.0001,-0.1,0.725342,7.5,0.0454199,0.00273907
0.0001,-0.1,0.725342,10,0.0402168,0.00178225
0.0001,-0.1,0.728733,0.5,0.155775,0.0165978
0.0001,-0.1,0.728733,1,0.104549,0.0107074
0.0001,-0.1,0.728733,1.5,0.085606,0.00847149
0.0001,-0.1,0.728733,2,0.0749499,0.00716409
0.0001,-0.1,0.728733,2.5,0.06782,0.00625473
0.0001,-0.1,0.728733,3,0.0625787,0.00555743
0.0001,-0.1,0.728733,4,0.0552158,0.00452978
0.0001,-0.1,0.728733,5,0.05006,0.00376232
0.0001,-0.1,0.728733,7.5,0.0419888,0.00243741
0.0001,-0.1,0.728733,10,0.0367899,0.00150626
0.0001,-0.1,0.732124,0.5,0.148904,0.015703
0.0001,-0.1,0.732124,1,0.0995216,0.0100908
0.0001,-0.1,0.732124,1.5,0.0812382,0.00795799
0.0001,-0.1,0.732124,2,0.0709269,0.00670821
0.0001,-0.1,0.732124,2.5,0.0640079,0.00583708
0.0001,-0.1,0.732124,3,0.0589053,0.0051676
0.0001,-0.1,0.732124,4,0.0517126,0.00417865
0.0001,-0.1,0.732124,5,0.0466439,0.00343765
0.0001,-0.1,0.732124,7.5,0.038654,0.00215344
0.0001,-0.1,0.732124,10,0.0334514,0.00124738
0.0001,-0.1,0.735515,0.5,0.142229,0.0148461
0.0001,-0.1,0.735515,1,0.094654,0.00950231
0.0001,-0.1,0.735515,1.5,0.0770142,0.00746895
0.0001,-0.1,0.735515,2,0.0670375,0.00627476
0.0001,-0.1,0.735515,2.5,0.0603227,0.00544054
0.0001,-0.1,0.735515,3,0.0553531,0.00479795
0.0001,-0.1,0.735515,4,0.0483226,0.00384646
0.0001,-0.1,0.735515,5,0.043335,0.00313114
0.0001,-0.1,0.735515,7.5,0.0354154,0.00188655
0.0001,-0.1,0.735515,10,0.030202,0.00100505
0.0001,-0.1,0.738906,0.5,0.135749,0.0140261
0.0001,-0.1,0.738906,1,0.0899444,0.00894107
0.0001,-0.1,0.738906,1.5,0.072932,0.00700351
0.0001,-0.1,0.738906,2,0.0632803,0.00586294
0.0001,-0.1,0.738906,2.5,0.0567626,0.00506436
0.0001,-0.1,0.738906,3,0.0519209,0.00444777
0.0001,-0.1,0.738906,4,0.0450446,0.00353253
0.0001,-0.1,0.738906,5,0.0401325,0.00284216
0.0001,-0.1,0.738906,7.5,0.0322731,0.00163613
0.0001,-0.1,0.738906,10,0.0270421,0.000778679
0.0001,-0.1,0.742296,0.5,0.129463,0.0132417
0.0001,-0.1,0.742296,1,0.0853908,0.00840611
0.0001,-0.1,0.742296,1.5,0.0689898,0.00656085
0.0001,-0.1,0.742296,2,0.0596535,0.00547198
0.0001,-0.1,0.742296,2.5,0.0533262,0.0047078
0.0001,-0.1,0.742296,3,0.0486073,0.00411634
0.0001,-0.1,0.742296,4,0.0418778,0.00323621
0.0001,-0.1,0.742296,5,0.0370359,0.00257006
0.0001,-0.1,0.742296,7.5,0.0292271,0.0014016
0.0001,-0.1,0.742296,10,0.0239724,0.00056772
0.0001,-0.1,0.745687,0.5,0.123368,0.0124919
0.0001,-0.1,0.745687,1,0.0809913,0.00789654
0.0001,-0.1,0.745687,1.5,0.0651858,0.00614015
0.0001,-0.1,0.745687,2,0.0561553,0.00510112
0.0001,-0.1,0.745687,2.5,0.050012,0.00437015
0.0001,-0.1,0.745687,3,0.0454109,0.00380299
0.0001,-0.1,0.745687,4,0.0388211,0.00295685
0.0001,-0.1,0.745687,5,0.0340445,0.00231422
0.0001,-0.1,0.745687,7.5,0.0262775,0.00118239
0.0001,-0.1,0.745687,10,0.0209938,0.000371625
0.0001,-0.1,0.749078,0.5,0.117463,0.0117757
0.0001,-0.1,0.749078,1,0.0767438,0.00741147
0.0001,-0.1,0.749078,1.5,0.0615178,0.00574064
0.0001,-0.1,0.749078,2,0.052784,0.00474964
0.0001,-0.1,0.749078,2.5,0.0468185,0.00405071
0.0001,-0.1,0.749078,3,0.0423306,0.00350703
0.0001,-0.1,0.749078,4,0.0358737,0.0026938
0.0001,-0.1,0.749078,5,0.0311578,0.00207405
0.0001,-0.1,0.749078,7.5,0.0234247,0.000977928
0.0001,-0.1,0.749078,10,0.0181071,0.000189863
0.0001,-0.1,0.752469,0.5,0.111745,0.0110918
0.0001,-0.1,0.752469,1,0.072646,0.00695005
0.0001,-0.1,0.752469,1.5,0.057984,0.00536154
0.0001,-0.1,0.752469,2,0.0495378,0.0044168
0.0001,-0.1,0.752469,2.5,0.043744,0.00374879
0.0001,-0.1,0.752469,3,0.0393649,0.00322781
0.0001,-0.1,0.752469,4,0.0330345,0.00244646
0.0001,-0.1,0.752469,5,0.0283752,0.00184894
0.0001,-0.1,0.752469,7.5,0.0206687,0.000787673
0.0001,-0.1,0.752469,10,0.0153133,2.19128e-05
0.0001,-0.1,0.75586,0.5,0.106214,0.0104392
0.0001,-0.1,0.75586,1,0.0686958,0.00651143
0.0001,-0.1,0.75586,1.5,0.0545823,0.00500209
0.0001,-0.1,0.75586,2,0.046415,0.00410191
0.0001,-0.1,0.75586,2.5,0.040787,0.00346373
0.0001,-0.1,0.75586,3,0.0365125,0.0029647
0.0001,-0.1,0.75586,4,0.0303028,0.00221423
0.0001,-0.1,0.75586,5,0.0256961,0.00163832
0.0001,-0.1,0.75586,7.5,0.0180101,0.000611094
0.0001,-0.1,0.75586,10,0.0126134,-0.00013273
0.0001,-0.1,0.759251,0.5,0.100866,0.00981699
0.0001,-0.1,0.759251,1,0.064891,0.00609478
0.0001,-0.1,0.759251,1.5,0.0513107,0.00466155
0.0001,-0.1,0.759251,2,0.0434136,0.00380428
0.0001,-0.1,0.759251,2.5,0.037946,0.00319488
0.0001,-0.1,0.759251,3,0.033772,0.00271706
0.0001,-0.1,0.759251,4,0.0276775,0.0019965
0.0001,-0.1,0.759251,5,0.0231202,0.00144164
0.0001,-0.1,0.759251,7.5,0.015449,0.00044767
0.0001,-0.1,0.759251,10,0.0100084,-0.000274561
0.0001,-0.1,0.762641,0.5,0.0956994,0.00922404
0.0001,-0.1,0.762641,1,0.0612291,0.0056993
0.0001,-0.1,0.762641,1.5,0.0481671,0.00433922
0.0001,-0.1,0.762641,2,0.040532,0.00352325
0.0001,-0.1,0.762641,2.5,0.0352193,0.00294161
0.0001,-0.1,0.762641,3,0.0311422,0.00248429
0.0001,-0.1,0.762641,4,0.0251578,0.00179273
0.0001,-0.1,0.762641,5,0.0206469,0.00125834
0.0001,-0.1,0.762641,7.5,0.012986,0.000296897
0.0001,-0.1,0.762641,10,0.00749949,-0.000404059
0.0001,-0.1,0.766032,0.5,0.090712,0.00865939
0.0001,-0.1,0.766032,1,0.0577079,0.00532421
0.0001,-0.1,0.766032,1.5,0.0451493,0.00403438
0.0001,-0.1,0.766032,2,0.0377682,0.00325817
0.0001,-0.1,0.766032,2.5,0.0326054,0.0027033
0.0001,-0.1,0.766032,3,0.0286217,0.00226581
0.0001,-0.1,0.766032,4,0.0227427,0.00160234
0.0001,-0.1,0.766032,5,0.0182757,0.0010879
0.0001,-0.1,0.766032,7.5,0.0106213,0.000158281
0.0001,-0.1,0.766032,10,0.00508786,-0.000521695
0.0001,-0.1,0.769423,0.5,0.0859013,0.00812205
0.0001,-0.1,0.769423,1,0.054325,0.00496872
0.0001,-0.1,0.769423,1.5,0.0422553,0.00374636
0.0001,-0.1,0.769423,2,0.0351204,0.0030084
0.0001,-0.1,0.769423,2.5,0.0301027,0.00247934
0.0001,-0.1,0.769423,3,0.0262092,0.00206103
0.0001,-0.1,0.769423,4,0.0204315,0.0014248
0.0001,-0.1,0.769423,5,0.0160062,0.000929799
0.0001,-0.1,0.769423,7.5,0.00835553,3.13442e-05
0.0001,-0.1,0.769423,10,0.00277469,-0.000627925
0.0001,-0.1,0.772814,0.5,0.0812648,0.00761107
0.0001,-0.1,0.772814,1,0.0510778,0.00463211
0.0001,-0.1,0.772814,1.5,0.0394828,0.0034745
0.0001,-0.1,0.772814,2,0.0325867,0.00277333
0.0001,-0.1,0.772814,2.5,0.0277094,0.00226917
0.0001,-0.1,0.772814,3,0.0239032,0.0018694
0.0001,-0.1,0.772814,4,0.0182231,0.00125959
0.0001,-0.1,0.772814,5,0.0138378,0.000783527
0.0001,-0.1,0.772814,7.5,0.00618908,-8.43811e-05
0.0001,-0.1,0.772814,10,0.000561215,-0.000723195
0.0001,-0.1,0.776205,0.5,0.0767999,0.00712551
0.0001,-0.1,0.776205,1,0.0479639,0.00431363
0.0001,-0.1,0.776205,1.5,0.0368296,0.00321813
0.0001,-0.1,0.776205,2,0.0301651,0.00255235
0.0001,-0.1,0.776205,2.5,0.0254241,0.0020722
0.0001,-0.1,0.776205,3,0.0217024,0.00169036
0.0001,-0.1,0.776205,4,0.0161168,0.00110618
0.0001,-0.1,0.776205,5,0.0117702,0.000648599
0.0001,-0.1,0.776205,7.5,0.0041224,-0.000189349
0.0001,-0.1,0.776205,10,-0.00155133,-0.000807937
0.0001,-0.1,0.779596,0.5,0.0725038,0.00666445
0.0001,-0.1,0.779596,1,0.0449808,0.00401256
0.0001,-0.1,0.779596,1.5,0.0342936,0.00297664
0.0001,-0.1,0.779596,2,0.0278537,0.00234489
0.0001,-0.1,0.779596,2.5,0.0232449,0.00188789
0.0001,-0.1,0.779596,3,0.0196053,0.0015234
0.0001,-0.1,0.779596,4,0.0141114,0.00096409
0.0001,-0.1,0.779596,5,0.0098029,0.000524539
0.0001,-0.1,0.779596,7.5,0.00215598,-0.000284
0.0001,-0.1,0.779596,10,-0.0035617,-0.000882573
0.0001,-0.1,0.782986,0.5,0.0683739,0.00622699
0.0001,-0.1,0.782986,1,0.0421259,0.00372823
0.0001,-0.1,0.782986,1.5,0.0318723,0.0027494
0.0001,-0.1,0.782986,2,0.0256505,0.00215037
0.0001,-0.1,0.782986,2.5,0.0211703,0.0017157
0.0001,-0.1,0.782986,3,0.0176107,0.00136799
0.0001,-0.1,0.782986,4,0.0122063,0.000832827
0.0001,-0.1,0.782986,5,0.00793532,0.000410882
0.0001,-0.1,0.782986,7.5,0.000290254,-0.000368766
0.0001,-0.1,0.782986,10,-0.00546867,-0.000947514
0.0001,-0.1,0.786377,0.5,0.0644072,0.00581225
0.0001,-0.1,0.786377,1,0.0393965,0.00345993
0.0001,-0.1,0.786377,1.5,0.0295636,0.00253583
0.0001,-0.1,0.786377,2,0.0235536,0.00196824
0.0001,-0.1,0.786377,2.5,0.0191986,0.0015551
0.0001,-0.1,0.786377,3,0.0157171,0.00122363
0.0001,-0.1,0.786377,4,0.0104003,0.000711923
0.0001,-0.1,0.786377,5,0.00616701,0.000307181
0.0001,-0.1,0.786377,7.5,-0.00147434,-0.000444063
0.0001,-0.1,0.786377,10,-0.00727103,-0.00100316
0.0001,-0.1,0.789768,0.5,0.0606009,0.00541938
0.0001,-0.1,0.789768,1,0.0367901,0.00320703
0.0001,-0.1,0.789768,1.5,0.0273652,0.00233534
0.0001,-0.1,0.789768,2,0.021561,0.00179797
0.0001,-0.1,0.789768,2.5,0.017328,0.00140559
0.0001,-0.1,0.789768,3,0.0139229,0.00108985
0.0001,-0.1,0.789768,4,0.00869252,0.000600921
0.0001,-0.1,0.789768,5,0.00449743,0.000212996
0.0001,-0.1,0.789768,7.5,-0.00313738,-0.000510296
0.0001,-0.1,0.789768,10,-0.00896759,-0.0010499
0.0001,-0.1,0.793159,0.5,0.0569519,0.00504753
0.0001,-0.1,0.793159,1,0.0343039,0.00296888
0.0001,-0.1,0.793159,1.5,0.0252746,0.00214735
0.0001,-0.1,0.793159,2,0.0196707,0.00163903
0.0001,-0.1,0.793159,2.5,0.0155567,0.00126668
0.0001,-0.1,0.793159,3,0.0122268,0.000966157
0.0001,-0.1,0.793159,4,0.00708198,0.000499379
0.0001,-0.1,0.793159,5,0.00292601,0.000127906
0.0001,-0.1,0.793159,7.5,-0.00469851,-0.000567861
0.0001,-0.1,0.793159,10,-0.0105572,-0.00108811
0.0001,-0.1,0.79655,0.5,0.0534571,0.0046959
0.0001,-0.1,0.79655,1,0.0319351,0.00274484
0.0001,-0.1,0.79655,1.5,0.0232895,0.00197134
0.0001,-0.1,0.79655,2,0.0178805,0.00149091
0.0001,-0.1,0.79655,2.5,0.0138831,0.00113788
0.0001,-0.1,0.79655,3,0.0106272,0.000852106
0.0001,-0.1,0.79655,4,0.00556765,0.000406866
0.0001,-0.1,0.79655,5,0.00145218,5.14969e-05
0.0001,-0.1,0.79655,7.5,-0.00615741,-0.00061714
0.0001,-0.1,0.79655,10,-0.0120388,-0.00111815
0.0001,-0.1,0.799941,0.5,0.0501135,0.00436366
0.0001,-0.1,0.799941,1,0.0296812,0.00253432
